date,price,bedrooms,bathrooms,sqft_living,waterfront,view,grade,sqft_above,sqft_basement,yr_built,zipcode,lat,long,sqft_living15,sqft_lot15,expensive_home,house_age,sqft_ratio,house_age_group
20140513T000000,625000.0,3,3.5,1810,0,0,8,1440,370,2009,98122,47.607,-122.305,1480,3600,1,16,0.8176795580110497,Modern
20141104T000000,825000.0,4,2.5,3370,0,0,9,3370,0,2006,98027,47.541,-121.998,3370,5237,1,19,1.0,Modern
20140728T000000,464950.0,3,1.5,1200,0,0,8,1030,170,2008,98109,47.6384,-122.342,1230,2120,0,17,1.025,Modern
20150116T000000,735000.0,4,3.5,3100,0,0,9,3100,0,2005,98075,47.5968,-121.978,3080,5600,1,20,0.9935483870967742,Modern
20140905T000000,303700.0,3,2.5,1981,0,0,8,1981,0,2010,98030,47.3668,-122.178,1981,5894,0,15,1.0,Modern
20140708T000000,1131000.0,3,2.25,2790,0,3,8,2790,0,2006,98166,47.4389,-122.351,2720,12600,1,19,0.974910394265233,Modern
20140929T000000,503000.0,4,2.5,2470,0,0,9,2470,0,2005,98155,47.7728,-122.271,2790,5583,1,20,1.1295546558704452,Modern
20140528T000000,267000.0,3,2.5,2495,0,0,8,2495,0,2007,98001,47.288,-122.283,2434,4400,0,18,0.9755511022044088,Modern
20140714T000000,1062500.0,4,4.0,5320,0,0,11,5320,0,2003,98075,47.5852,-121.966,4640,17268,1,22,0.8721804511278195,Modern
20150331T000000,408000.0,2,2.0,1200,0,0,8,1200,0,2006,98053,47.72,-122.024,1440,5580,0,19,1.2,Modern
20140917T000000,706000.0,4,2.5,2740,0,0,9,2740,0,2009,98033,47.6962,-122.179,2880,7203,1,16,1.051094890510949,Modern
20140923T000000,354000.0,4,2.5,2900,0,0,8,2900,0,2005,98042,47.3663,-122.129,2900,5173,0,20,1.0,Modern
20150318T000000,566000.0,3,2.5,2090,0,0,9,2090,0,2004,98052,47.686,-122.095,2520,5735,1,21,1.2057416267942584,Modern
20150413T000000,5350000.0,5,5.0,8000,0,4,12,6720,1280,2009,98004,47.6232,-122.22,4600,21750,1,16,0.575,Modern
20140513T000000,757000.0,3,3.25,3190,0,0,9,3190,0,2007,98029,47.5534,-122.002,2950,5198,1,18,0.9247648902821317,Modern
20150107T000000,765000.0,3,3.25,3190,0,0,9,3190,0,2007,98029,47.5534,-122.002,2950,5198,1,18,0.9247648902821317,Modern
20150414T000000,652100.0,3,2.5,2380,0,0,9,2380,0,2003,98074,47.6297,-122.021,2670,6066,1,22,1.1218487394957983,Modern
20140728T000000,455800.0,3,2.5,1690,0,0,7,1690,0,2002,98053,47.6866,-122.043,1600,3164,0,23,0.9467455621301775,Modern
20140723T000000,884744.0,4,3.5,4210,0,0,9,4210,0,2001,98074,47.6067,-122.022,3950,8880,1,24,0.9382422802850356,Modern
20140911T000000,423000.0,4,2.5,2660,0,0,8,2660,0,2004,98059,47.4981,-122.162,2380,5539,0,21,0.8947368421052632,Modern
20141031T000000,495000.0,4,2.5,2460,0,0,8,2460,0,2004,98028,47.7719,-122.235,2900,4895,0,21,1.1788617886178863,Modern
20140923T000000,499950.0,3,3.5,1820,0,0,8,1430,390,2014,98144,47.596,-122.298,1550,1460,0,11,0.8516483516483516,Modern
20150316T000000,1218000.0,4,3.0,3470,0,2,9,2370,1100,2014,98116,47.5917,-122.386,2420,4761,1,11,0.6974063400576369,Modern
20140626T000000,399000.0,4,3.0,3060,0,0,8,3060,0,2001,98042,47.3786,-122.126,3060,5668,0,24,1.0,Modern
20140604T000000,270000.0,3,2.25,2080,0,0,7,1550,530,2003,98042,47.4203,-122.157,2080,2275,0,22,1.0,Modern
20150506T000000,810000.0,4,2.5,3260,0,0,9,3260,0,2003,98029,47.5453,-121.995,3010,5608,1,22,0.9233128834355828,Modern
20150327T000000,409900.0,3,2.5,1690,0,0,8,1410,280,2013,98106,47.5389,-122.367,1690,1760,0,12,1.0,Modern
20150428T000000,900000.0,6,3.75,4210,0,0,9,3280,930,2008,98059,47.5211,-122.157,3820,6368,1,17,0.9073634204275535,Modern
20141124T000000,1300000.0,6,3.5,6563,0,0,10,5153,1410,2002,98005,47.6078,-122.157,2610,22651,1,23,0.3976839859820204,Modern
20141208T000000,355000.0,4,3.0,2590,0,0,8,2590,0,2001,98001,47.2609,-122.289,2550,6800,0,24,0.9845559845559846,Modern
20150105T000000,937500.0,5,3.75,4210,0,3,10,4210,0,2004,98065,47.5364,-121.858,3950,13591,1,21,0.9382422802850356,Modern
20141118T000000,607010.0,4,2.5,2180,0,0,8,1700,480,2002,98118,47.5553,-122.269,2180,4000,1,23,1.0,Modern
20140612T000000,789500.0,4,2.5,3010,0,0,9,3010,0,2005,98052,47.6647,-122.08,2890,5176,1,20,0.9601328903654485,Modern
20150212T000000,797000.0,3,3.5,3500,0,0,10,3500,0,2008,98075,47.5807,-121.972,3510,7833,1,17,1.002857142857143,Modern
20140818T000000,539950.0,5,3.0,3100,0,0,7,3100,0,2006,98065,47.5369,-121.888,2460,5250,1,19,0.7935483870967742,Modern
20150327T000000,655000.0,3,2.5,2320,0,0,8,2320,0,2004,98075,47.591,-122.017,2250,4356,1,21,0.9698275862068966,Modern
20140701T000000,650000.0,4,2.5,3350,0,0,10,3350,0,2004,98010,47.3432,-122.025,3350,39683,1,21,1.0,Modern
20140508T000000,537500.0,4,2.5,2550,0,0,7,2550,0,2005,98075,47.5928,-122.004,2550,5151,1,20,1.0,Modern
20141202T000000,370000.0,3,2.75,1250,0,0,7,830,420,2006,98136,47.5554,-122.382,1520,3001,0,19,1.216,Modern
20141028T000000,750000.0,3,2.75,3010,0,2,10,3010,0,2001,98045,47.4881,-121.721,1580,120675,1,24,0.5249169435215947,Modern
20140701T000000,1198000.0,4,3.5,3400,0,0,10,2790,610,2008,98112,47.6258,-122.302,2030,4000,1,17,0.5970588235294118,Modern
20141104T000000,238000.0,3,2.5,1650,0,0,7,1650,0,2004,98055,47.4328,-122.196,1460,1875,0,21,0.8848484848484849,Modern
20150105T000000,330000.0,4,2.5,3504,0,0,7,3504,0,2006,98001,47.3012,-122.285,2790,5231,0,19,0.7962328767123288,Modern
20140930T000000,342000.0,3,3.0,1260,0,0,7,1040,220,2003,98144,47.5943,-122.296,1780,7715,0,22,1.4126984126984128,Modern
20140610T000000,1230000.0,4,2.5,3040,0,0,9,3040,0,2001,98040,47.5934,-122.244,2320,17511,1,24,0.7631578947368421,Modern
20140711T000000,467000.0,2,2.5,1140,0,0,8,1140,0,2007,98107,47.6713,-122.383,1220,1189,0,18,1.0701754385964912,Modern
20140616T000000,576000.0,4,2.5,2440,0,0,8,2440,0,2002,98028,47.7386,-122.238,2480,11429,1,23,1.0163934426229508,Modern
20141212T000000,429000.0,4,2.5,2650,0,0,9,2650,0,2001,98001,47.3477,-122.271,2730,8688,0,24,1.030188679245283,Modern
20141208T000000,550000.0,4,2.5,2850,0,0,9,2850,0,2003,98019,47.7353,-121.973,2820,7500,1,22,0.9894736842105263,Modern
20140516T000000,799000.0,4,3.25,3120,0,0,9,2370,750,2005,98115,47.69,-122.299,2520,6000,1,20,0.8076923076923077,Modern
20150203T000000,338000.0,3,2.5,2470,0,0,8,2470,0,2003,98038,47.3438,-122.039,2500,4993,0,22,1.0121457489878543,Modern
20141120T000000,1679000.0,5,4.25,4830,0,0,10,3720,1110,2014,98040,47.5774,-122.222,2180,11017,1,11,0.45134575569358176,Modern
20140605T000000,445000.0,4,2.5,2340,0,0,8,2340,0,2008,98106,47.535,-122.348,1730,4000,0,17,0.7393162393162394,Modern
20150225T000000,445000.0,5,3.0,3880,0,0,7,3880,0,2004,98056,47.4797,-122.179,2160,4793,0,21,0.5567010309278351,Modern
20150105T000000,729000.0,4,2.5,2660,0,0,9,2660,0,2003,98029,47.5449,-121.995,3010,5608,1,22,1.131578947368421,Modern
20150203T000000,368000.0,2,2.0,930,0,0,7,670,260,2002,98199,47.6518,-122.4,1780,2343,0,23,1.913978494623656,Modern
20141204T000000,550000.0,4,3.5,3540,0,0,10,3540,0,2003,98055,47.473,-122.193,3310,5655,1,22,0.9350282485875706,Modern
20140520T000000,599950.0,3,2.5,2660,0,0,8,2660,0,2014,98118,47.5487,-122.272,1840,6653,1,11,0.6917293233082706,Modern
20140625T000000,597326.0,4,4.0,3570,0,0,10,2860,710,2015,98040,47.5784,-122.226,2230,10000,1,10,0.6246498599439776,New
20140926T000000,299000.0,4,2.5,1950,0,0,7,1950,0,2002,98178,47.4977,-122.226,1170,6000,0,23,0.6,Modern
20140805T000000,269000.0,3,2.0,1210,0,0,7,1210,0,2003,98031,47.3996,-122.203,1210,5765,0,22,1.0,Modern
20150423T000000,1135000.0,4,3.25,4130,0,0,11,4130,0,2001,98059,47.5208,-122.15,3720,11431,1,24,0.9007263922518159,Modern
20140808T000000,330000.0,5,2.5,2600,0,0,7,2600,0,2005,98058,47.4324,-122.145,2180,4800,0,20,0.8384615384615385,Modern
20141103T000000,930000.0,4,4.25,5710,0,0,11,5710,0,2007,98092,47.3065,-122.158,4060,23847,1,18,0.7110332749562172,Modern
20150407T000000,477000.0,3,2.25,1260,0,0,7,1260,0,2003,98029,47.5459,-121.997,1630,3023,0,22,1.2936507936507937,Modern
20150505T000000,453250.0,4,2.5,2260,0,0,7,2260,0,2001,98019,47.7235,-121.958,2300,6300,0,24,1.0176991150442478,Modern
20150413T000000,580000.0,3,2.5,1740,0,2,8,1740,0,2008,98116,47.589,-122.387,1740,1308,1,17,1.0,Modern
20140813T000000,315000.0,5,2.5,3220,0,0,8,3220,0,2002,98042,47.3717,-122.104,2740,5500,0,23,0.8509316770186336,Modern
20140519T000000,339000.0,4,2.5,1830,0,0,7,1830,0,2003,98038,47.3576,-122.016,1830,5184,0,22,1.0,Modern
20140828T000000,740000.0,2,2.5,2170,0,0,8,2170,0,2008,98053,47.7161,-122.014,2170,5890,1,17,1.0,Modern
20140721T000000,668000.0,5,3.5,3990,0,0,9,2710,1280,2002,98027,47.461,-122.0,3030,41684,1,23,0.7593984962406015,Modern
20140717T000000,820000.0,5,2.75,2830,0,0,9,2830,0,2010,98074,47.5932,-122.058,3170,6285,1,15,1.1201413427561837,Modern
20140722T000000,349000.0,4,2.5,2280,0,0,7,2280,0,2003,98056,47.4834,-122.182,2280,3600,0,22,1.0,Modern
20140613T000000,1125000.0,6,3.75,3010,0,0,9,2000,1010,2014,98103,47.6873,-122.333,1600,5160,1,11,0.53156146179402,Modern
20150309T000000,320000.0,3,2.5,1590,0,0,7,1590,0,2004,98056,47.4805,-122.178,1680,3480,0,21,1.0566037735849056,Modern
20141013T000000,785500.0,4,4.0,3280,0,0,10,3280,0,2007,98075,47.5818,-121.973,3730,8030,1,18,1.1371951219512195,Modern
20150217T000000,410500.0,4,2.5,3362,0,0,8,3362,0,2004,98003,47.2592,-122.304,2770,8601,0,21,0.8239143367043427,Modern
20150421T000000,345000.0,2,1.5,830,0,0,7,830,0,2005,98144,47.5998,-122.306,830,1200,0,20,1.0,Modern
20140523T000000,439950.0,4,2.5,2380,0,0,7,2380,0,2002,98059,47.4873,-122.144,2330,8621,0,23,0.9789915966386554,Modern
20150211T000000,411753.0,3,2.5,1710,0,0,7,1710,0,2009,98053,47.6968,-122.024,1600,3821,0,16,0.935672514619883,Modern
20150211T000000,598800.0,6,4.0,4470,0,3,9,3230,1240,2013,98188,47.4514,-122.273,1790,18260,1,12,0.4004474272930649,Modern
20140811T000000,840000.0,3,2.5,3050,0,0,8,3050,0,2004,98052,47.7034,-122.072,1970,60984,1,21,0.6459016393442623,Modern
20140609T000000,550000.0,3,2.5,2260,0,0,7,2260,0,2005,98075,47.5922,-122.008,2770,4566,1,20,1.2256637168141593,Modern
20141013T000000,471750.0,5,3.5,3790,0,1,8,2120,1670,2001,98056,47.4891,-122.19,1740,8676,0,24,0.45910290237467016,Modern
20140529T000000,695000.0,3,2.5,2390,0,0,9,2390,0,2006,98074,47.6199,-122.025,2540,4500,1,19,1.0627615062761506,Modern
20150414T000000,399950.0,4,2.5,3110,0,0,8,3110,0,2001,98042,47.3781,-122.126,2950,5924,0,24,0.9485530546623794,Modern
20141217T000000,305000.0,2,1.0,1290,0,0,7,1290,0,2008,98053,47.6971,-122.026,1290,2628,0,17,1.0,Modern
20140908T000000,352000.0,4,2.5,2470,0,0,8,2470,0,2004,98038,47.3457,-122.041,2470,5100,0,21,1.0,Modern
20141118T000000,580000.0,3,3.25,1490,0,0,8,1220,270,2001,98102,47.6357,-122.324,1550,1092,1,24,1.0402684563758389,Modern
20141118T000000,719950.0,3,2.25,2190,0,0,8,2190,0,2014,98117,47.6758,-122.38,1510,3615,1,11,0.6894977168949772,Modern
20150504T000000,369950.0,2,2.75,1370,0,0,8,1080,290,2009,98133,47.7053,-122.342,1370,1090,0,16,1.0,Modern
20140728T000000,250000.0,3,2.5,1530,0,0,7,1530,0,2001,98108,47.5434,-122.293,1540,2890,0,24,1.0065359477124183,Modern
20150429T000000,320000.0,3,2.5,1530,0,0,7,1530,0,2001,98108,47.5434,-122.293,1540,2890,0,24,1.0065359477124183,Modern
20150427T000000,575000.0,2,2.0,1680,0,0,8,1680,0,2004,98053,47.7136,-122.03,1900,5850,1,21,1.130952380952381,Modern
20141014T000000,297000.0,3,2.5,1690,0,0,7,1690,0,2002,98038,47.3561,-122.015,1830,4733,0,23,1.0828402366863905,Modern
20150415T000000,349000.0,4,2.5,2190,0,0,8,2190,0,2003,98023,47.2923,-122.357,2240,7379,0,22,1.0228310502283104,Modern
20140801T000000,437000.0,3,2.25,1130,0,0,8,1030,100,2004,98117,47.6799,-122.375,1300,5000,0,21,1.1504424778761062,Modern
20140630T000000,419000.0,2,1.75,1510,0,0,8,1510,0,2006,98053,47.7191,-122.023,1350,4157,0,19,0.8940397350993378,Modern
20150121T000000,383000.0,4,2.5,2640,0,0,9,2640,0,2004,98092,47.315,-122.193,1650,8055,0,21,0.625,Modern
20140723T000000,310000.0,3,2.5,1990,0,0,7,1990,0,2004,98038,47.3841,-122.041,1790,3600,0,21,0.8994974874371859,Modern
20141117T000000,272000.0,4,2.5,1870,0,0,7,1870,0,2004,98058,47.4334,-122.148,2390,5293,0,21,1.2780748663101604,Modern
20140708T000000,765000.0,4,4.0,3010,0,0,10,3010,0,2004,98075,47.5833,-121.97,3490,7518,1,21,1.159468438538206,Modern
20141210T000000,670950.0,3,2.5,1790,0,0,8,1790,0,2007,98107,47.6726,-122.38,1450,2400,1,18,0.8100558659217877,Modern
20141119T000000,1010000.0,4,3.5,3350,0,0,9,2550,800,2007,98117,47.6782,-122.365,1050,4960,1,18,0.31343283582089554,Modern
20140915T000000,570000.0,3,3.5,1460,0,0,8,1150,310,2006,98122,47.6169,-122.309,1460,1245,1,19,1.0,Modern
20150507T000000,345000.0,5,2.75,1940,0,0,7,1240,700,2002,98056,47.4911,-122.17,1950,4182,0,23,1.0051546391752577,Modern
20140612T000000,342500.0,3,2.0,2080,0,0,8,2080,0,2002,98022,47.214,-121.993,1080,12899,0,23,0.5192307692307693,Modern
20141002T000000,750000.0,4,2.75,3190,0,0,9,3190,0,2005,98075,47.5898,-121.989,3159,5615,1,20,0.990282131661442,Modern
20140619T000000,360000.0,4,2.5,2850,0,0,8,2850,0,2004,98038,47.3552,-122.026,2850,4650,0,21,1.0,Modern
20140903T000000,585000.0,4,2.5,3110,0,0,9,3110,0,2005,98065,47.5408,-121.861,3110,7075,1,20,1.0,Modern
20150318T000000,760000.0,4,2.5,3220,0,0,9,3220,0,2002,98033,47.688,-122.163,3150,5083,1,23,0.9782608695652174,Modern
20150128T000000,398000.0,4,2.5,2820,0,0,9,2820,0,2005,98038,47.3477,-122.024,2820,5510,0,20,1.0,Modern
20141204T000000,265000.0,4,2.5,2040,0,0,8,2040,0,2001,98092,47.3182,-122.189,2040,4637,0,24,1.0,Modern
20140701T000000,875000.0,5,3.5,3840,0,0,9,3840,0,2001,98074,47.6039,-122.059,3570,8279,1,24,0.9296875,Modern
20140602T000000,525000.0,4,2.5,2910,0,2,9,2910,0,2006,98038,47.3552,-122.001,3190,5552,1,19,1.0962199312714778,Modern
20140916T000000,509950.0,3,2.5,1970,0,0,8,1970,0,2007,98028,47.7698,-122.268,1800,9800,1,18,0.9137055837563451,Modern
20150423T000000,990000.0,4,3.75,3450,0,0,10,2570,880,2006,98103,47.692,-122.338,1880,5387,1,19,0.5449275362318841,Modern
20140818T000000,468000.0,2,2.5,1480,0,0,8,1390,90,2007,98052,47.6658,-122.132,2130,2556,0,18,1.4391891891891893,Modern
20141009T000000,455000.0,5,3.5,3080,0,0,8,2310,770,2003,98019,47.7454,-121.977,2980,8223,0,22,0.9675324675324676,Modern
20150112T000000,2750000.0,5,4.0,6300,0,1,12,4360,1940,2004,98004,47.5922,-122.207,3260,17287,1,21,0.5174603174603175,Modern
20150429T000000,418000.0,2,1.5,1480,0,0,7,1240,240,2007,98136,47.5439,-122.386,1550,1349,0,18,1.0472972972972974,Modern
20140825T000000,660000.0,3,3.0,2260,0,0,8,1660,600,2002,98122,47.6108,-122.308,2260,1834,1,23,1.0,Modern
20140703T000000,342000.0,4,2.5,2300,0,0,8,2300,0,2001,98030,47.3813,-122.204,1860,5872,0,24,0.808695652173913,Modern
20140612T000000,860000.0,4,3.25,3960,0,0,10,3960,0,2005,98075,47.5854,-122.08,3680,8522,1,20,0.9292929292929293,Modern
20150507T000000,1185000.0,4,2.75,2850,0,0,9,2530,320,2003,98112,47.6406,-122.304,2083,4500,1,22,0.7308771929824561,Modern
20150402T000000,1400000.0,4,2.5,2770,0,0,9,2770,0,2001,98004,47.5831,-122.193,2770,8882,1,24,1.0,Modern
20141015T000000,739500.0,3,3.25,4460,0,0,9,4460,0,2005,98042,47.3648,-122.143,2670,38925,1,20,0.5986547085201793,Modern
20140814T000000,328000.0,4,2.5,1990,0,0,7,1990,0,2002,98058,47.4445,-122.17,1990,4373,0,23,1.0,Modern
20150504T000000,358000.0,4,2.5,1830,0,0,7,1830,0,2002,98038,47.3565,-122.015,1830,5692,0,23,1.0,Modern
20150421T000000,325000.0,3,2.5,2540,0,0,7,2540,0,2005,98042,47.3989,-122.164,2190,4260,0,20,0.8622047244094488,Modern
20140505T000000,705380.0,3,2.5,2490,0,0,9,2490,0,2003,98029,47.5493,-121.993,2130,4106,1,22,0.8554216867469879,Modern
20140528T000000,815000.0,4,2.25,2000,0,0,8,2000,0,2001,98115,47.6852,-122.311,1610,3800,1,24,0.805,Modern
20140611T000000,495000.0,6,5.0,3440,0,0,8,3280,160,2007,98055,47.4871,-122.219,1400,5500,0,18,0.4069767441860465,Modern
20141217T000000,430000.0,2,1.5,1320,0,0,7,1320,0,2001,98107,47.6704,-122.39,1320,1250,0,24,1.0,Modern
20140728T000000,775000.0,4,2.5,3090,0,0,9,3090,0,2001,98052,47.705,-122.118,3050,6000,1,24,0.9870550161812298,Modern
20141107T000000,1187500.0,4,3.5,4340,0,0,11,4340,0,2003,98053,47.6471,-122.013,3430,219106,1,22,0.7903225806451613,Modern
20140508T000000,262000.0,4,2.5,2020,0,0,7,2020,0,2002,98001,47.2796,-122.247,1940,5076,0,23,0.9603960396039604,Modern
20150402T000000,500000.0,4,2.75,2260,0,3,7,1330,930,2002,98125,47.7088,-122.302,1790,10860,0,23,0.7920353982300885,Modern
20150430T000000,282000.0,3,2.25,1552,0,0,7,1552,0,2012,98092,47.3198,-122.178,1677,3600,0,13,1.080541237113402,Modern
20140924T000000,650000.0,5,3.5,5110,0,0,10,3850,1260,2003,98034,47.7261,-122.17,1790,10018,1,22,0.350293542074364,Modern
20141024T000000,269950.0,4,2.5,1960,0,0,8,1960,0,2002,98023,47.2855,-122.36,1850,7208,0,23,0.9438775510204082,Modern
20140725T000000,340000.0,4,2.25,2230,0,0,8,2230,0,2005,98038,47.3769,-122.028,2420,6297,0,20,1.0852017937219731,Modern
20140827T000000,449950.0,4,3.0,2800,0,0,8,2800,0,2003,98038,47.3542,-122.014,2800,6600,0,22,1.0,Modern
20141008T000000,655000.0,4,2.5,2570,0,0,9,2570,0,2001,98034,47.7076,-122.232,2460,5470,1,24,0.9571984435797666,Modern
20140728T000000,968933.0,4,3.5,4120,0,0,11,3070,1050,2006,98033,47.681,-122.167,2470,9600,1,19,0.5995145631067961,Modern
20140620T000000,754800.0,2,2.5,2770,0,0,8,2770,0,2006,98053,47.7072,-122.017,1870,5984,1,19,0.6750902527075813,Modern
20140711T000000,808900.0,5,2.5,2900,0,0,9,2900,0,2006,98027,47.5396,-121.998,3200,5775,1,19,1.103448275862069,Modern
20141202T000000,233000.0,2,2.25,850,0,0,8,850,0,2001,98133,47.7064,-122.344,850,1312,0,24,1.0,Modern
20140806T000000,349950.0,2,3.25,1570,0,0,8,1310,260,2006,98126,47.548,-122.375,1570,2039,0,19,1.0,Modern
20150220T000000,520000.0,4,2.5,3060,0,0,8,2860,200,2005,98065,47.5383,-121.879,2950,6822,1,20,0.9640522875816994,Modern
20141229T000000,485000.0,5,2.5,3270,0,0,9,3270,0,2004,98055,47.4461,-122.208,2980,5928,0,21,0.9113149847094801,Modern
20141210T000000,3278000.0,2,1.75,6840,1,4,11,4350,2490,2001,98008,47.6042,-122.112,3120,12300,1,24,0.45614035087719296,Modern
20140612T000000,306000.0,4,2.5,2490,0,0,7,2490,0,2001,98092,47.3347,-122.17,2760,6300,0,24,1.108433734939759,Modern
20141007T000000,381000.0,3,2.5,1470,0,0,7,1470,0,2003,98065,47.5328,-121.871,1960,4444,0,22,1.3333333333333333,Modern
20140625T000000,739900.0,5,2.5,2980,0,0,9,2980,0,2006,98052,47.7074,-122.101,3150,6593,1,19,1.0570469798657718,Modern
20150408T000000,332000.0,4,2.5,1980,0,0,8,1980,0,2004,98042,47.3809,-122.097,2590,6999,0,21,1.3080808080808082,Modern
20140627T000000,700000.0,3,2.5,1660,0,2,9,1400,260,2002,98109,47.6268,-122.353,1820,2570,1,23,1.0963855421686748,Modern
20141211T000000,275000.0,3,2.25,1260,0,0,7,1260,0,2009,98133,47.7071,-122.336,1190,1095,0,16,0.9444444444444444,Modern
20150210T000000,353000.0,3,2.5,2510,0,0,8,2510,0,2001,98022,47.1896,-122.013,2690,9240,0,24,1.0717131474103585,Modern
20140612T000000,640000.0,5,3.5,3690,0,0,9,2540,1150,2006,98074,47.6108,-122.06,2640,11928,1,19,0.7154471544715447,Modern
20150417T000000,475000.0,3,2.5,2370,0,0,8,1950,420,2006,98072,47.7515,-122.174,2520,3431,0,19,1.0632911392405062,Modern
20140508T000000,753888.0,4,2.5,2660,0,2,9,2660,0,2003,98029,47.5439,-121.996,3620,5500,1,22,1.3609022556390977,Modern
20150410T000000,650000.0,3,2.5,2190,0,0,9,2190,0,2003,98029,47.5506,-121.993,2300,3600,1,22,1.0502283105022832,Modern
20140625T000000,608000.0,4,2.5,2690,0,0,7,2690,0,2001,98053,47.6869,-122.036,2690,4791,1,24,1.0,Modern
20140610T000000,269000.0,3,2.5,1560,0,0,7,1560,0,2003,98038,47.3838,-122.026,1560,4200,0,22,1.0,Modern
20141212T000000,356500.0,4,2.5,2570,0,0,8,2570,0,2008,98003,47.2809,-122.296,2430,5997,0,17,0.9455252918287937,Modern
20140923T000000,509000.0,2,2.0,1560,0,0,8,1560,0,2006,98053,47.7086,-122.019,1870,6361,1,19,1.1987179487179487,Modern
20150416T000000,490000.0,4,3.5,3200,0,0,9,3200,0,2006,98038,47.3545,-122.001,3200,6291,0,19,1.0,Modern
20150511T000000,552500.0,3,2.5,2450,0,0,9,2450,0,2008,98072,47.7749,-122.159,2490,5449,1,17,1.0163265306122449,Modern
20150303T000000,465000.0,3,2.5,1440,0,0,7,1440,0,2003,98053,47.6825,-122.036,1650,3322,0,22,1.1458333333333333,Modern
20141218T000000,299900.0,4,2.5,1580,0,0,7,1580,0,2011,98038,47.3672,-122.019,1950,3800,0,14,1.2341772151898733,Modern
20140718T000000,715000.0,3,3.25,3230,0,0,9,3230,0,2006,98029,47.5558,-122.002,2670,3977,1,19,0.826625386996904,Modern
20141210T000000,276000.0,3,2.5,2495,0,0,8,2495,0,2007,98001,47.2877,-122.283,2434,4400,0,18,0.9755511022044088,Modern
20150324T000000,646000.0,3,2.75,2460,0,0,9,2460,0,2004,98028,47.7497,-122.245,2440,6092,1,21,0.991869918699187,Modern
20141205T000000,330000.0,4,2.5,2980,0,0,8,2980,0,2003,98023,47.277,-122.347,2610,5495,0,22,0.8758389261744967,Modern
20141103T000000,690000.0,3,2.5,2820,0,0,9,2820,0,2004,98029,47.5533,-121.992,2660,5001,1,21,0.9432624113475178,Modern
20150507T000000,355000.0,5,2.5,3220,0,0,8,3220,0,2002,98042,47.3714,-122.103,2760,5813,0,23,0.8571428571428571,Modern
20140815T000000,4500000.0,5,5.5,6640,1,4,12,6350,290,2004,98155,47.7493,-122.28,3030,23408,1,21,0.4563253012048193,Modern
20150410T000000,259000.0,3,2.5,2153,0,0,8,2153,0,2007,98001,47.2872,-122.283,2434,4400,0,18,1.1305155596841616,Modern
20150409T000000,558000.0,3,2.5,1680,0,0,8,1680,0,2008,98116,47.5891,-122.387,1740,1280,1,17,1.0357142857142858,Modern
20141106T000000,343000.0,3,3.25,1210,0,0,8,1000,210,2002,98133,47.7114,-122.356,1650,1493,0,23,1.3636363636363635,Modern
20141029T000000,385195.0,1,1.0,710,0,0,6,710,0,2015,98144,47.5756,-122.316,1440,4800,0,10,2.028169014084507,New
20140610T000000,369990.0,4,2.5,1960,0,0,7,1960,0,2002,98056,47.4941,-122.19,1960,6705,0,23,1.0,Modern
20141111T000000,830000.0,5,3.5,3700,0,0,9,2890,810,2011,98053,47.7085,-122.117,3620,5460,1,14,0.9783783783783784,Modern
20150424T000000,305000.0,3,2.5,1714,0,0,8,1714,0,2005,98055,47.4288,-122.19,1714,3240,0,20,1.0,Modern
20140730T000000,1110000.0,5,3.5,7350,0,4,11,4750,2600,2001,98065,47.5373,-121.865,5380,12587,1,24,0.7319727891156462,Modern
20140724T000000,410000.0,3,2.5,1740,0,0,7,1740,0,2008,98053,47.6966,-122.025,1290,3383,0,17,0.7413793103448276,Modern
20150219T000000,298500.0,4,2.5,1890,0,0,7,1890,0,2004,98092,47.3293,-122.194,2030,5880,0,21,1.0740740740740742,Modern
20150317T000000,397000.0,4,2.5,2201,0,0,8,2201,0,2006,98198,47.4002,-122.317,1990,9542,0,19,0.9041344843253066,Modern
20140910T000000,340000.0,5,2.75,2440,0,0,8,2440,0,2003,98030,47.3655,-122.174,2300,6858,0,22,0.9426229508196722,Modern
20150108T000000,388000.0,4,2.5,2560,0,0,9,2560,0,2005,98038,47.3474,-122.025,3040,5800,0,20,1.1875,Modern
20150206T000000,856000.0,3,2.5,2160,0,0,9,2160,0,2014,98116,47.5762,-122.415,1500,4920,1,11,0.6944444444444444,Modern
